LA,ESTAB,URN,PERCTOT,PPERSABS10
301,2074,131845,4.8,11.2
301,2075,131775,4.5,13.5
301,3300,144035,2.6,3.6
301,3301,101234,4.2,10.3
301,3500,101235,3,4.6
301,3502,101236,3.2,8.1
301,3503,101237,3,5.4
301,3505,101238,2.8,5.3
301,3506,101239,3.3,3.3
301,3507,136431,3.5,9
301,4001,139791,4.1,9.4
301,4003,140962,4.5,13.5
301,4004,141178,4.7,11.8
301,4005,140945,6.7,19.7
301,4006,142908,4.2,10.1
301,4021,101241,5.3,12
301,4023,101243,7.7,22.9
301,4024,101244,6.1,14.2
301,4027,101245,5.3,14.8
301,4028,141683,4.2,8.9
301,4029,133561,6.1,15.5
301,4703,101247,3.7,6.9
301,4704,136028,4.7,10.1
301,7001,142134,6,15.4
301,7005,131102,7.9,25.7
302,2001,136938,2.4,4.1
302,2002,101258,3.7,6.4
302,2003,101259,4.3,11.1
302,2004,138272,3.5,4.3
302,2007,101262,3.5,1.9
302,2008,101263,3.8,3.8
302,2009,101264,3.8,5.7
302,2010,101265,4.3,8.1
302,2011,101266,4.2,7.1
302,2014,101269,4.2,8.2
302,2015,101270,4.2,6.5
302,2016,101271,2.9,1.6
302,2017,101272,3.8,7.1
302,2018,139489,3.8,8.2
302,2019,101274,5.5,10.2
302,2020,139562,2.4,SUPP
302,2021,101275,4.2,8.2
302,2023,101277,4.9,10.5
302,2024,101278,4.8,9.9
302,2025,101279,3.2,4.3
302,2026,101280,4.4,7.1
302,2027,101281,4.1,8.5
302,2028,101282,3.4,3.8
302,2029,101283,4.1,6.8
302,2030,138649,5.7,21.1
302,2031,101285,4.1,11.6
302,2032,101286,4,5
302,2036,101289,3.9,9.1
302,2037,101290,3.6,5.1
302,2038,139633,4.3,8.1
302,2041,139727,4.7,2.8
302,2042,101293,3.7,6.9
302,2043,101294,3.9,6.3
302,2044,101295,3.6,7
302,2045,101296,3.3,5.8
302,2047,139817,3.6,5.3
302,2048,140601,4.5,8.9
302,2049,142114,5.1,12.2
302,2050,142772,2.4,SUPP
302,2051,144653,4.6,11.9
302,2054,101298,2.8,1.8
302,2055,101299,5.2,14.4
302,2057,101301,5.5,14.7
302,2060,101304,4.2,9.2
302,2067,101309,3.1,3.7
302,2070,101311,3.5,4.9
302,2071,101312,5.7,12.5
302,2072,101313,3.8,8
302,2073,101314,4,7.5
302,2076,131617,2.9,3.5
302,2077,131970,5.1,11.2
302,2078,133364,3.6,1.5
302,2079,133365,4.1,4.4
302,3300,101315,3.6,5.5
302,3302,101316,2.8,3.8
302,3304,101317,2.8,2.8
302,3305,101318,4.3,5.6
302,3307,101319,3.4,3.8
302,3309,101321,2.6,1.7
302,3311,101323,3.3,2.7
302,3312,101324,3.3,3.8
302,3313,101325,3.2,4.9
302,3314,101326,3.2,3.8
302,3315,101327,3.5,4.7
302,3316,101328,3,4.4
302,3317,101329,3.4,4.2
302,3500,101330,5.1,11.5
302,3501,101331,3.4,3.7
302,3502,101332,3.3,4.3
302,3504,101333,2.7,1.5
302,3506,101334,3.3,6
302,3507,101335,3.1,4.7
302,3509,101337,3.1,1.8
302,3510,101338,3.3,2.7
302,3511,101339,2.8,1.7
302,3512,101340,3.5,3.6
302,3513,101341,3.8,3.9
302,3514,101342,3.2,4.7
302,3515,137303,3.7,4.7
302,3516,130998,3.9,4.3
302,3518,134677,4.4,7.6
302,3519,140236,4.2,8
302,3520,135086,3.9,7.1
302,3521,103119,4.2,9
302,3522,142636,4.2,8.2
302,3523,135226,3.6,7
302,3524,136402,3,2.2
302,4000,139410,6.7,18.1
302,4001,139594,5.7,14.4
302,4003,101345,5.7,11.8
302,4004,142627,5.5,9.6
302,4010,144502,5.3,8.7
302,4012,137361,5.1,13.3
302,4208,137131,4.7,10.2
302,4210,138685,4.6,10.6
302,4211,137388,5,9.2
302,4212,136658,4.7,10.2
302,4215,136418,3.8,6.1
302,4752,138051,3.6,4.5
302,5200,101355,4.4,8.3
302,5201,101356,4,9.7
302,5400,137645,5.8,14.2
302,5401,136290,2.9,2.2
302,5402,137386,5.3,15.5
302,5404,101361,4.7,8.7
302,5405,101362,4.8,10
302,5406,136308,4.5,8.5
302,5407,101364,4,6.3
302,5408,143082,3.6,6.9
302,5409,137539,4.4,6.7
302,5427,135747,6.1,16
302,5948,101376,3.1,2.3
302,5949,131359,3.7,2.7
302,5950,144784,39.1,81.4
302,6905,134798,5.6,14.6
302,6906,135507,3.8,5.9
302,7000,143865,7.9,14.6
302,7005,101395,8,16.5
302,7009,101396,12.2,39.2
302,7010,101397,11,39.1
303,2000,141047,3.7,7.9
303,2001,101402,4.3,8.1
303,2002,101403,4.1,5.5
303,2003,142586,3.6,6.3
303,2005,136599,5.1,11.8
303,2006,145208,4.8,11.5
303,2007,142295,4,8.4
303,2008,101409,4,5.4
303,2009,143432,3.5,5.9
303,2012,139494,4.8,11.5
303,2016,101413,3.5,6.3
303,2019,134185,3.5,7.5
303,2020,136932,3.2,4.6
303,2021,139115,4.7,13.2
303,2022,139212,3.2,7.6
303,2023,139213,3.6,8.1
303,2029,137417,3.9,5.5
303,2031,143867,3.5,5.6
303,2032,143866,4.1,7.8
303,2033,101422,4.3,8.8
303,2041,139561,4.8,13.2
303,2042,101426,3.5,6.1
303,2044,141114,4.7,7.5
303,2046,140710,4.1,5.2
303,2048,141866,4.6,13.7
303,2049,101429,4.8,10.6
303,2056,101434,2.9,3.8
303,2058,140443,3.9,5.9
303,2059,101437,3.7,11.2
303,2060,101438,5.3,15.6
303,2061,143085,4.5,8.3
303,2062,141889,5.3,17.2
303,2063,145071,3.9,11.1
303,2064,141976,3.5,5.7
303,2065,144540,2.8,4.2
303,2067,140532,4.5,10.3
303,2068,101444,3.1,6
303,2069,142723,4.4,8.5
303,2071,145011,5.9,17.9
303,2080,140243,3.8,6.5
303,2081,137380,4.3,9.5
303,2083,143868,3.4,3.1
303,3001,101451,3.5,4
303,3008,142228,3.8,5.7
303,3301,142229,4.3,9.8
303,3302,142294,2.4,SUPP
303,3500,101455,2.9,2.7
303,3501,101456,4.5,7.9
303,3502,101457,2.9,3.8
303,3503,101458,2.4,1.1
303,3504,101459,3.1,3
303,3505,101460,2,2.2
303,3506,101461,4.5,11.6
303,3510,134780,4.4,8
303,4000,136369,2.9,3.3
303,4001,137769,3.2,4.2
303,4002,137138,9.2,25.8
303,4003,145140,4.9,14.2
303,4008,137965,4.6,8.6
303,4009,137423,3.4,3.2
303,4021,136720,6.8,19.3
303,4022,136330,6.6,20.1
303,4030,138686,5.7,16.5
303,4603,136538,4.5,9.5
303,5200,140320,4.4,5.8
303,5201,140321,4.4,9.1
303,5202,144889,3.3,1.7
303,5401,138650,3.9,7.9
303,5402,137681,3.5,6.8
303,5403,136334,3.1,4.1
303,5404,137368,4.9,12
303,6906,135677,4.3,8.8
303,6907,135951,5.3,15.9
303,7000,101485,7.4,22.2
303,7001,144041,7.6,26.9
303,7002,101487,5.9,27.7
303,7003,144406,5.8,16.7
303,7004,144405,25.8,62.1
304,2000,101495,3.6,4.3
304,2003,101496,4.9,10
304,2006,101497,4.1,7.7
304,2007,101498,4,9
304,2017,101499,5.1,14.1
304,2018,101500,3.4,7.1
304,2019,101501,2.9,5.9
304,2020,101502,3.5,6.5
304,2021,139830,3.6,4.9
304,2022,140833,4.1,9.2
304,2024,101503,4.2,7.1
304,2028,101504,5.4,14.8
304,2029,141672,4.4,8.8
304,2031,101506,3.4,5.3
304,2033,101507,5.1,11.1
304,2034,101508,4.5,9.2
304,2035,141751,4.5,11.8
304,2038,101509,3.6,6.6
304,2039,101510,3.4,5.4
304,2040,144794,3.2,5.1
304,2041,101511,3.9,5.3
304,2042,101512,4.4,10.4
304,2049,101515,3.3,5.6
304,2053,101518,4.6,10
304,2055,101519,4.8,11.3
304,2056,101520,3.3,6.3
304,2057,101521,3.6,7.1
304,2058,145718,6.1,21.2
304,2064,101522,5.4,16
304,2066,101524,5.2,14.9
304,2067,142703,4.9,14.9
304,2068,101526,3.3,6.1
304,2070,101527,4.6,10.8
304,2071,101528,3.8,6.7
304,2073,101530,4.3,8.1
304,2074,101531,4.8,12.6
304,2075,101532,4.1,11.3
304,2076,138608,3.3,5.3
304,3301,101533,4.5,14.7
304,3302,101534,4.6,13.5
304,3303,101535,3.3,6.2
304,3308,101537,3.6,7.9
304,3500,101538,3.7,6.7
304,3501,101539,3.1,4.6
304,3505,101542,3.7,5.5
304,3506,101543,3.7,6.2
304,3507,101544,3.9,5.6
304,3508,101545,2.6,2.3
304,3509,101546,3.2,2.1
304,3510,101547,4.6,7.3
304,3511,101548,3.7,8.2
304,3601,101549,3.8,6.2
304,3602,131418,3.4,7.3
304,3603,131916,3.5,SUPP
304,3605,130095,4,6.1
304,4000,140862,4.8,11.8
304,4001,141019,5.3,15.8
304,4006,138457,3.3,3.9
304,4033,133724,4.8,10
304,5200,142718,3.7,7.6
304,5201,141154,4.4,7.7
304,5202,101554,4.2,5.6
304,5203,101555,2.7,2.9
304,5204,101556,2.2,3.3
304,5400,136656,5.1,11.7
304,5402,137685,6.1,17.6
304,5403,138609,5.9,15.1
304,5404,137994,5.2,15.9
304,5405,138610,4.9,12
304,5406,142560,3.8,7.5
304,5407,101564,5.2,16.8
304,5410,139319,4.8,11.9
304,5949,101574,4.2,6
304,6905,134226,5.3,9.4
304,6906,135600,4.9,11.9
304,6907,135973,5.7,16.1
304,7000,140796,7.6,19.2
304,7005,101581,7.3,26.7
304,7006,144053,6.4,24.4
304,7009,101583,10.2,31.5
305,2000,140080,3.7,7.8
305,2001,140451,3.9,9.5
305,2002,137216,2.6,2.9
305,2003,144287,3.7,6.5
305,2004,145204,4.1,9
305,2006,141784,3.3,4.1
305,2008,142299,4,7.1
305,2009,139639,4.9,13.8
305,2010,142298,3.7,5
305,2011,137035,3.6,8.1
305,2012,142301,3.6,5.6
305,2014,142584,4.6,10.2
305,2016,139678,4.9,12.2
305,2017,137069,3.3,4.1
305,2018,137070,3.8,6.1
305,2022,101601,4.5,11.7
305,2023,139966,4.5,11.4
305,2024,137242,3.8,5.7
305,2026,143110,4.5,9.6
305,2027,140648,6.2,19.7
305,2028,142233,4.9,13.4
305,2029,140533,5.1,11.8
305,2030,143109,4.8,12.8
305,2031,140934,3.2,4.2
305,2034,142694,4.3,12.2
305,2035,140936,4.2,6.4
305,2036,140999,3.8,7.4
305,2038,138611,3,3.2
305,2039,142697,3.8,7.7
305,2040,137032,4.2,7
305,2041,101614,5.5,13.6
305,2042,140449,3.3,4.4
305,2046,142721,4.5,6
305,2053,142743,3.5,4.7
305,2056,136915,3.3,3.4
305,2057,141117,5,14.2
305,2059,141352,4.6,12.3
305,2062,143774,3.5,5.1
305,2064,141291,6.6,18.1
305,2065,142033,4,SUPP
305,2066,141613,4.8,12.6
305,2067,142403,4.7,12.1
305,2068,142897,3.4,SUPP
305,2069,101635,4,5
305,2070,143426,4.3,6.3
305,2071,140752,3.4,5.4
305,2072,142234,7.3,19.1
305,2074,143033,3.1,5.3
305,2075,144504,3.5,3.7
305,2079,140448,4.6,11
305,2080,101641,4.2,8.7
305,2082,131553,3,3.5
305,2084,140450,6.1,18.2
305,3000,140729,4.7,11.5
305,3001,139984,4.7,11.5
305,3002,143097,3.6,7.1
305,3003,142300,3.2,3.5
305,3004,141896,5.7,14.9
305,3005,101647,6.2,16.7
305,3300,141567,3,3.8
305,3301,141529,2.8,1.6
305,3500,141566,3.2,3.4
305,3501,141481,4.6,7.4
305,3503,141482,2.7,3.3
305,3504,144549,3,3.8
305,3505,141158,4.2,8.9
305,3507,137958,2.5,SUPP
305,3508,145073,4.1,10.8
305,3510,137244,4.8,10.3
305,4000,137121,4.5,9.3
305,4002,137379,4.2,8.4
305,4003,143427,5.6,13.4
305,4004,144465,3.7,9.4
305,4604,136466,5.3,12.4
305,5200,137683,3,2.2
305,5201,141907,3.7,5.7
305,5202,141535,2.8,2.1
305,5203,140082,2.6,2.7
305,5204,140257,2.6,2.1
305,5205,136920,3.2,1.9
305,5206,140088,3.5,5.5
305,5207,137930,3.5,5.5
305,5400,136709,4,8.3
305,5401,136464,4.4,4.5
305,5402,136586,5.5,11.1
305,5403,136517,4.7,9.6
305,5405,136551,5.3,21.7
305,5406,136281,7.9,23.2
305,5407,136644,4.7,10.1
305,5408,136467,5.4,13.5
305,5409,136545,5.5,13.1
305,5410,101676,3.9,7.1
305,5412,137006,5,10.9
305,5413,136540,5.3,11.1
305,5418,136355,4.5,9.1
305,5950,144893,5.3,13.3
305,7001,141989,19.7,64
305,7005,101697,12.8,45.8
305,7012,135232,10.2,27.6
306,2003,101712,4.9,13.5
306,2004,134254,4,6.6
306,2008,137195,4.2,9.4
306,2012,101720,4.1,7.3
306,2013,137114,4.6,9.6
306,2014,101721,5.2,12.5
306,2015,138502,3.9,7.8
306,2016,139393,4.2,10.8
306,2019,136714,3.4,7.8
306,2020,101725,3.5,7.5
306,2025,101730,4.4,10.6
306,2031,139640,4,7.6
306,2033,101733,4.6,9.9
306,2034,139905,4.8,11.3
306,2036,140045,4.5,10.7
306,2040,140208,4.4,8.8
306,2043,144065,4.4,7.9
306,2045,140209,6,14.6
306,2046,136769,4.2,6.9
306,2047,136565,3.5,6.5
306,2048,136564,4.6,13.3
306,2050,101745,3.2,5.2
306,2051,101746,5.1,17.8
306,2053,145039,4.5,12.8
306,2055,143178,3.7,7.4
306,2057,140704,4.1,7.9
306,2058,101753,4.3,8.9
306,2061,140395,4.1,SUPP
306,2062,101756,3.2,3.2
306,2064,140434,4.7,14.2
306,2065,101758,2.6,1.4
306,2066,140435,4,14.6
306,2067,101759,4.1,9.4
306,2068,101760,3.2,4.8
306,2073,140674,3.2,5.6
306,2076,144382,4.2,7.3
306,2081,140683,4.7,10.4
306,2082,140840,5.3,14
306,2083,101772,4,6.6
306,2084,101773,4.1,8.1
306,2085,140841,5.3,14.9
306,2086,101774,4.2,7.3
306,2087,140967,5.7,15.3
306,2088,141118,4.8,14.7
306,2090,101776,5.4,15.4
306,2091,141119,3.3,8.3
306,2093,101778,4.1,7.2
306,2094,101779,3.3,3.8
306,2095,141120,4.8,15.2
306,2097,142226,3.5,6.4
306,2098,101781,3.6,6.3
306,2099,142404,3.7,9.2
306,2100,142610,7.5,19.8
306,2102,101783,3.6,4.5
306,2103,140717,3.8,9.4
306,2104,142861,3.4,10.3
306,2105,101785,4.6,10.2
306,2107,130915,3.6,3.8
306,2109,140113,3.5,6.3
306,2111,138687,3.9,5.8
306,2113,143852,5,12
306,2114,144626,4.1,11.2
306,2115,145131,6.1,18.8
306,3000,101787,4.7,14.8
306,3003,101788,2.5,3.2
306,3006,101790,4.2,11
306,3007,101791,5.8,18.5
306,3008,138335,3.6,5.9
306,3300,101792,3.1,2.8
306,3301,101793,4.1,8.6
306,3400,142587,2.2,1.6
306,3401,101795,3.1,5.4
306,3403,138612,3,3.2
306,3404,101797,3.5,6.4
306,3406,142246,2.7,3.3
306,3408,101800,4.1,8.9
306,3409,142729,3.5,3.8
306,3411,142731,3.5,7.4
306,3412,101803,4,8.8
306,3415,134475,4.3,8.1
306,3416,135151,5.8,16
306,3417,139094,4.2,10.1
306,3418,135525,3.9,5.6
306,3419,136566,4.3,12
306,3420,142379,3.2,3.8
306,4002,140952,6.2,12.8
306,4003,141210,4.3,10
306,4004,142040,6.9,19.6
306,4007,143846,6,15.4
306,4031,138187,5,11.2
306,4600,101811,4.7,12.7
306,4603,101813,7,20.8
306,4702,101814,8.2,21.8
306,5200,101815,3.8,7
306,5201,137959,3.7,4.6
306,5202,140517,3.3,3.9
306,5400,138178,4.9,9.9
306,5402,138221,4.7,11
306,5403,101821,4.8,13
306,5405,101823,3.8,6.3
306,5406,137754,5.6,13.1
306,5407,137772,4.4,9.5
306,5900,131280,6.7,22.3
306,6900,101849,5.9,14.7
306,6905,135249,5.7,13.2
306,6906,135311,4.4,10.2
306,6907,135654,4.5,10.4
306,6908,135955,5.2,11.3
306,6909,135968,5.8,16.5
306,6910,136203,4.8,12.2
306,7000,101851,6.5,17.3
306,7001,101852,17.2,56
306,7004,101853,10.8,37.2
306,7005,101854,5.3,16.1
306,7006,101855,9.2,27.4
306,7008,101856,7.6,26.9
307,2000,137569,3.4,4.4
307,2001,139699,2.8,2.8
307,2003,140963,4,9.2
307,2004,142110,3,2.5
307,2005,101866,4,9.8
307,2006,101867,5.9,19.2
307,2010,143118,6,18.5
307,2011,145406,4.2,9.9
307,2022,101868,4.6,10.6
307,2033,101869,4.8,11.5
307,2046,101870,3,2.7
307,2058,101873,3.2,6.6
307,2059,101874,3.9,7
307,2067,101875,3.7,8.2
307,2071,101876,4.3,9
307,2076,101877,3.8,8.9
307,2083,101878,4.1,8.5
307,2088,101879,3.7,5.2
307,2092,101880,4.3,8.7
307,2094,101881,4.9,11.3
307,2115,101884,4,6.9
307,2121,101885,4.6,10.9
307,2125,101886,3.6,5.8
307,2150,101887,4.1,6.5
307,2151,101888,3.4,5.4
307,2153,101889,4.9,13.5
307,2154,101890,3.9,7.2
307,2161,101891,3.6,6.4
307,2162,101892,3.9,7.6
307,2163,101893,4.6,8.7
307,2164,101894,4.7,10.3
307,2165,101895,3.3,3.6
307,2166,101896,3.5,5.1
307,2167,101897,2.8,1.9
307,2168,101898,4.5,9.6
307,2169,101899,3.9,7.1
307,2170,101900,4.3,9.4
307,2171,101901,4,6
307,2172,101902,4.5,10.3
307,2173,101903,4.2,8.2
307,2174,101904,3.2,5.6
307,2175,101905,3.6,6.8
307,2176,101906,3.8,7
307,2177,101907,4.7,12.4
307,2178,101908,4,10.9
307,2179,101909,4.2,8.5
307,2180,101910,4.5,9.9
307,2181,101911,6.3,18
307,2182,101912,4.5,8.6
307,2183,101913,3.8,7.9
307,2185,139488,6.2,17
307,2186,101916,2.8,2.6
307,2187,131144,3.7,7.7
307,3500,101919,2.8,1.6
307,3503,101920,3.1,2.5
307,3504,101921,4.1,7.3
307,3505,101922,3.2,5.5
307,3506,101923,3.5,5.9
307,3507,101924,3.8,6.7
307,3508,101925,3.7,4.4
307,3509,101926,3.2,4.6
307,3510,101927,2.7,3
307,3511,134217,4.6,9.4
307,3512,135482,3.5,3.4
307,3513,136445,2.6,2.4
307,4000,139725,6.3,16.3
307,4001,142654,6.4,17.2
307,4020,101928,5.1,11.7
307,4030,145348,4.4,8.7
307,4031,137729,3.4,4.3
307,4035,101932,5.3,14.1
307,4036,131310,4.7,10.4
307,4602,137546,6.1,15.7
307,4603,101934,3.7,5.7
307,5200,136737,4.1,9.2
307,5201,101936,3.3,3.8
307,5202,101937,3.2,7.3
307,5203,101938,4.8,11.1
307,5400,101939,4.7,9.4
307,5401,101940,4.8,11.8
307,5402,101941,5.8,13.7
307,5403,137221,4.9,10.7
307,5404,101943,5.8,13.2
307,6905,134369,5.7,15.8
307,7005,101965,8.2,22.4
307,7007,101966,5.8,12.5
307,7010,101968,11.9,42.3
307,7012,101969,12.9,53.8
307,7013,101970,6.9,22.5
307,7014,101971,13.8,39.3
308,2000,136952,4.1,7.8
308,2009,101981,4.5,9.2
308,2010,145201,3.5,7
308,2011,101983,4.1,7.9
308,2012,101984,4.1,8.2
308,2013,138203,4.6,10.4
308,2016,138381,4.1,10.3
308,2017,141017,5.3,19.8
308,2022,145955,6.2,20.2
308,2025,101988,4.5,12
308,2028,101989,4.6,8.5
308,2029,101990,4.7,9.4
308,2030,101991,3.3,3.3
308,2032,101992,5.8,15.3
308,2033,101993,4.3,8.7
308,2036,101994,3.3,3.8
308,2038,143198,6.4,17.8
308,2039,101996,3.7,6.5
308,2040,101997,4.3,8.1
308,2042,101998,5.8,15.9
308,2048,101999,4.1,7.9
308,2053,102002,5.2,15.3
308,2055,102003,4.1,7.5
308,2056,102004,5.1,11
308,2061,102005,5.2,15
308,2062,102006,5.7,14.9
308,2063,102007,4.2,7
308,2071,102011,5.2,14.3
308,2072,102012,5.5,14.1
308,2073,102013,4.1,8.1
308,2074,102014,3.7,5.9
308,2075,143199,4.5,8.5
308,2076,145207,3.6,3.7
308,2077,102017,4.6,11.5
308,2078,136284,3.9,8.6
308,2079,102019,5,13.9
308,2080,102020,3.7,7.2
308,2081,143201,4.3,9.4
308,2082,102022,4.7,13.8
308,2083,102023,5.7,17.7
308,2084,102024,4.6,11.8
308,2085,102025,3.3,5.1
308,2086,130933,4.6,13.5
308,2089,131657,3.2,5.9
308,2090,131407,3.7,7.8
308,2092,132203,4.6,9.8
308,2093,133520,5.8,19.1
308,2094,134307,5.4,15.7
308,3302,102026,4.7,11.6
308,3303,102027,6.6,20.2
308,3304,102028,3.2,5
308,3307,102029,2.5,3.3
308,3308,102030,3.5,4.9
308,3309,102031,2.9,6.1
308,3310,102032,5.2,14.1
308,3311,102033,3.6,6.7
308,3312,102034,2.7,2
308,3313,102035,2.7,1.6
308,3500,102036,2.7,2.8
308,3501,102037,2.6,4
308,3502,102038,3,4.4
308,3503,102039,3.4,4.1
308,3504,102040,3.1,3.3
308,3505,102041,3.7,6.8
308,3506,102042,3.2,4.6
308,3507,143200,7,23.5
308,3508,143202,5.9,17.4
308,4000,139599,5,11
308,4001,139815,4.7,12.1
308,4002,142874,3.8,SUPP
308,4007,143197,6.4,18.5
308,4015,136327,4.8,10.1
308,4026,102045,5.9,14.1
308,4029,142727,4.6,9.8
308,4030,102048,4.7,11.6
308,4037,102049,5.7,16.5
308,4038,102050,7.6,24.8
308,4043,132256,5.2,11.9
308,4702,102052,5.4,14.9
308,4706,102053,3.1,5.6
308,5200,102054,3.6,10.2
308,5400,102055,3.5,4
308,5401,102056,6.1,16.8
308,5403,102058,4.4,8.9
308,5404,137094,5.1,13.2
308,6905,134311,6.3,18.5
308,6906,135958,5.6,14
308,6907,136147,7.3,20.7
308,6908,136157,7.8,23.1
308,7000,102066,5.8,20.2
308,7001,145232,15.9,56.3
308,7002,102067,11.4,37.3
308,7005,102069,8.4,24.7
308,7007,102070,13.3,46.7
308,7008,130958,6.2,18
309,2002,102078,3.3,5.8
309,2003,102079,4.8,6.7
309,2004,102080,3.7,7.2
309,2005,102081,4,5.3
309,2008,102084,4.1,6.6
309,2009,102085,4.5,10.2
309,2011,136808,3.6,5.1
309,2012,141209,5.1,14.4
309,2015,102087,4.3,12.6
309,2016,138446,2.8,6
309,2020,102091,4.3,7.7
309,2021,138447,4.1,8
309,2022,102092,4,7.2
309,2025,102094,4.9,12.2
309,2028,138588,3.6,4.5
309,2029,102097,3.4,4.2
309,2030,138589,3.6,7.4
309,2031,102098,3.4,6.2
309,2037,139240,3.2,8.6
309,2041,102106,4.3,8.4
309,2042,102107,3.6,4.9
309,2045,102110,3.5,6.2
309,2046,102111,3.9,7.3
309,2047,102112,5.6,18
309,2051,102115,4.4,15.3
309,2057,102120,4.1,8.6
309,2058,102121,4.2,7.3
309,2062,102124,4.9,13.5
309,2063,102125,3.8,6.5
309,2065,102127,4,10.2
309,2072,102128,2.9,2.6
309,2075,102129,4.4,7.7
309,2076,102130,4.2,9.6
309,2077,102131,4.4,10.4
309,2078,130358,4.4,9.6
309,2079,131096,4.2,11.4
309,2080,131478,5.6,14.4
309,2082,131595,4.8,12.8
309,2083,131731,4.9,11.8
309,2084,131879,4.5,11
309,2085,131871,3.4,3.8
309,2088,132253,4.8,17.5
309,3000,102132,4,6
309,3001,133707,4.9,13.3
309,3300,139176,3.6,9.6
309,3302,102135,3.9,7.9
309,3303,102136,3.5,4.3
309,3304,139169,4.2,9.4
309,3306,102139,5.1,13.8
309,3307,139175,6,18.5
309,3308,139177,3.3,9.1
309,3500,102142,4.3,5.7
309,3501,102143,3.8,6.4
309,3502,102144,4.3,8.7
309,3503,102145,3.9,9.1
309,3504,102146,3.5,8
309,3505,102147,5.4,16.3
309,3506,102148,4.6,10.8
309,3507,102149,3.9,7.9
309,3508,102150,3.5,5.8
309,3509,102151,4.3,7.3
309,3510,102152,3.4,3.8
309,3511,134680,3.5,5.1
309,3512,134681,4.4,11.5
309,4000,140935,5.2,13.4
309,4029,102153,5.3,11.6
309,4030,102154,4.7,10.6
309,4031,144900,5.4,14.8
309,4032,102156,6,15.3
309,4033,102157,4.9,10.9
309,4034,137745,5.8,14.6
309,4036,137531,4.4,8.7
309,4037,131757,4.2,9.3
309,4703,139362,4.6,9.2
309,4705,139616,5.1,11.9
309,6905,133386,7,20
309,7000,102175,9.2,33.3
309,7001,102176,13.7,39.8
309,7005,102177,7.5,23.8
309,7006,102178,9.7,26.2
309,7008,135534,10.9,36.9
310,2001,140657,3.8,5
310,2002,142904,3.8,6.7
310,2005,144883,4.8,10.2
310,2006,145142,2.7,1.9
310,2045,102181,3.1,2.2
310,2049,141071,5.5,15.6
310,2050,102185,3.9,8.7
310,2051,102186,3.7,5.6
310,2052,102187,3.6,5.2
310,2053,102188,4,8.7
310,2055,102189,4.7,9.1
310,2059,102193,3.5,4.9
310,2060,102194,3.8,6.4
310,2061,102195,2.7,2.2
310,2063,102197,3.2,3
310,2066,102199,3.5,7.4
310,2071,102202,4.9,12
310,2072,141054,4.1,7.1
310,2073,102204,3.3,3.1
310,2076,102207,4.2,7.1
310,2079,102209,4,7.3
310,2082,102211,4.7,11.2
310,2083,102212,4,7.6
310,2084,102213,4.5,9.4
310,2085,102214,4,8.2
310,2086,102215,4.8,11.6
310,2087,102216,3.3,4.2
310,2093,102220,4.5,13
310,2096,102222,3.8,5
310,2097,102223,3.4,4.4
310,2098,102224,3.6,5.7
310,2101,131316,3.7,7
310,3500,142558,3.3,5.2
310,3501,102230,3.4,3.8
310,3504,102231,3.9,7
310,3505,102232,3.9,5.8
310,3507,102233,4.2,6.1
310,3508,102234,2.9,1.4
310,3509,131229,3.8,5.9
310,3511,134929,4.1,8.7
310,3512,131577,3.7,7.2
310,3513,138688,2.8,1.9
310,3514,135211,5.1,12.1
310,4000,138227,4,7.6
310,4001,142864,4.3,7.6
310,4020,137204,4.7,9.2
310,4021,137075,4,7.5
310,4022,137199,5.8,14.7
310,4024,137028,4.4,9.3
310,4026,102239,3.6,3.8
310,4027,137198,5.3,13.8
310,4032,137178,4.7,8.3
310,4033,137177,5.3,14.9
310,4700,102243,5.3,11.1
310,5400,138458,5.7,15.3
310,7002,102260,7.8,20.4
310,7004,140122,5.4,11.8
310,7005,133317,12.2,33.9
310,7006,133316,10.3,33.9
311,2000,139406,4.2,8.8
311,2003,102268,6.2,17.3
311,2004,140022,5,16.3
311,2005,102269,5,12.4
311,2006,102270,2.9,1.7
311,2007,102271,3.7,7.6
311,2008,102272,4.9,13.8
311,2009,143216,4.5,9
311,2012,140818,4.9,11
311,2014,102276,4.9,13.2
311,2015,102277,2.9,2.9
311,2016,141173,3.7,7
311,2017,102278,5,10.3
311,2019,102280,4.2,7.1
311,2020,141549,4.7,11.2
311,2022,144590,4.2,12.1
311,2023,144589,4.7,11
311,2024,102283,4.1,9.7
311,2025,144596,4,7.8
311,2026,102285,5.1,13.9
311,2031,142885,4,11.1
311,2032,145111,4.6,15.1
311,2036,142966,5,8.9
311,2038,102291,4.5,10.4
311,2041,102294,3.9,7.5
311,2042,102295,3.9,7.8
311,2055,102299,3.9,6
311,2056,102300,5.5,12.9
311,2060,141299,4.5,8.6
311,2061,102303,4.1,8.5
311,2062,102304,4.6,7
311,2066,138944,3.1,2.5
311,2067,138943,4,7.7
311,2069,102308,3.3,4.9
311,2070,102309,3.9,5.5
311,2073,102312,4,7.1
311,2076,102313,4.2,7.7
311,2078,102314,3.8,6.6
311,2080,102316,2.9,1.5
311,2081,102317,4.6,9.6
311,2084,102319,4.8,12.1
311,2085,141577,5.5,16.4
311,2086,102321,3.5,4.3
311,2087,102322,5.9,19.7
311,2089,102324,3.7,8.3
311,2090,102325,5.3,13.5
311,2092,131426,3.8,9.1
311,2093,131590,5.2,13.8
